"Multishipping Settings",マルチシッピング設定
"Multishipping Settings Section",マルチシッピング設定セクション
"Must be category model instance or its id.",カテゴリモデルインスタンスかそのidでなければなりません。
"Must be in the allowed values list",限界値リスト内でなければなりません
"My Account",マイアカウント
"My Cart",マイカート
"My Cart (%1 items)","マイカート (%1 アイテム)"
"My Cart (1 item)","マイカート (1 アイテム)"
"My Cart Link",マイカートリンク
"My Downloadable Products",ダウンロード可能な商品
"My Invitations",招待メール
"My Orders",ご注文
"My Product Reviews",商品レビュー
"My Recent Reviews",最近のレビュー
"My Returns",返品
"My Wish List",欲しいものリスト
"My Wish List Link",自分の欲しいものリストのリンク
"My Wish Lists",マイ欲しいものリスト
"My Wish Lists Link",マイ欲しいものリストリンク
"My billing and shipping address are the same",請求先住所と配送先住所は同じです
"My event special",私のイベント特集
"My special attribute",私の特別な属性
"MySQL Message Queue Cleanup","MySQL Message Queueクリーンアップ"
N/A,該当無し
"N/A. Address not checked, or acquirer had no response. Service not available",N/A.住所未確認か取得者から反応がありません。サーピスが有効ではありません
"N/A. Global Unavailable","N/A. 海外配送なし"
"N/A. International Unavailable","N/A. 海外配送なし"
"N/A. Merchant has indicated that CVV2 is not present on card","N/A. マーチャントはCVV2がカードのプレゼントか指定してません"
"N/A. No response","N/A. 反応なし"
"N/A. Not allowed for MOTO (Internet/Phone) transactions","N/A. MOTO (Internet/Phone) トランザクションは許可されていません"
"N/A. Not processed","N/A. 未処理"
"N/A. Retry","N/A. 再試行"
"N/A. Service not Supported","N/A. サービスはサポートされていません"
"N/A. Service not available","N/A. サービス無効"
"N/A. Service not supported","N/A. サービス未サポート"
"N/A. The merchant did not provide AVS information","N/A. マーチャントはAVS情報を提供しませんでした"
"N/A. The merchant has not implemented CVV2 code handling","N/A. マーチャントはCVV2コード処理を実装していません"
"N/A. Unavailable","N/A. 無効"
"NOT FOUND",存在しない
"NOT LOGGED IN",ログインしていません
Name,名前
"Name and Address Options",名前と住所のオプション
"Name in %1",%1内での名前
"Name is required",名前が必須です
"Name: A - Z","名前: A - Z"
"Name: Z - A","名前: Z - A"
"National Freight",国際配送
"Near PayPal Credit checkout button",PayPalクレジットチェックアウトボタンのそば
"Necessary only if an image has been uploaded above. Enter image height size in pixels without appending ""px"".","画像が上にアップロードされている場合のみ必要です。  ""px""を付加しないでイメージの高さのサイズをピクセル単位で入力してください。"
"Necessary only if an image has been uploaded above. Enter number of pixels, without appending ""px"".","画像が上にアップロードされている場合のみ必要です。   ""px""を付けずにピクセル数を入力してください。"
"Need to Confirm",確認が必要
"Negative Balance",マイナス残高
"Negative list. The account number, street add ess, email address, or IP address for this order appears on your negative list",ネガティブリスト。この注文のアカウント番号、住所、Eメールアドレス、またはIPアドレスがネガティブリストに表示されます
"Neighbours and Children",隣接コンテンツと子コンテンツ
Never,まだ
"Never (production)","停止 (稼働中)"
New,新規
"New %1","新しい %1"
"New %changes for %user_name","%user_nameの新しい %changes"
"New Account",新規アカウント
"New Accounts",新しいアカウント
"New Accounts Registration",新規アカウント登録
"New Accounts Report",新しいアカウントレポート
"New Address",新しい住所
"New Attribute",新規属性
"New Attribute Set",新規属性セット
"New Attribute Set Name",新しい属性セット名
"New Backup",新しいバックアップ
"New Billing Agreement",新しい支払合意
"New Block",新規ブロック
"New Cart Price Rule",新しいクーポン
"New Catalog Price Rule",新しいカタログ値ルール
"New Category",新規カテゴリ
"New Comment for RMA #%increment_id","RMA #%increment_idの新しいコメント"
"New Condition",新しい条件
"New Credit Memo for Invoice #%1","インボイスのための新しいクレジットメモ #%1"
"New Credit Memo for Order #%1","注文のための新しいクレジットメモ #%1"
"New Custom Variable",新しいカスタム変数
"New Customer",新規顧客
"New Customer Address Attribute",新しい顧客住所属性
"New Customer Attribute",新しい顧客属性
"New Customer Group",新規顧客グループ
"New Customer Groups",新規顧客グループ
"New Customers",まだご登録いただいていないお客様
"New Eav Attributes",新しいEav属性
"New Email Template",新規メールテンプレート
"New Encryption Key",新しい暗号化キー
"New Event",新しいイベント
"New Fieldset",新しいフィールドセット
"New Folder Name:",新しいフォルダ名:
"New Form Type",新しいフォーム種別
"New Gift Card Account",新規ギフトカードアカウント
"New Gift Registry Type",新しいギフトレジストリ種別
"New Gift Wrapping",新しいギフトラッピング
"New Group",新規グループ
"New Integration",新しいインテグレーション
"New Invitations",新規招待
"New Invoice",新しい請求書
"New Invoice and Shipment for Order #%1","注文のための新しい請求書と送料 #%1"
"New Invoice for Order #%1","注文 #%1 のための新しい請求書"
"New Key",新しいキー
"New Layout",新しいレイアウト
"New Memo",新規メモ
"New Memo for #%1","#%1 の新しいメモ"
"New Messages Lifetime",新しいメッセージ有効期限
"New Newsletter Template",新規ニュースレターテンプレート
"New Option",新オプション
"New Order",新しい注文
"New Order Confirmation Email Sender",新規注文確認メール送信者
"New Order Confirmation Template",新しい注文確認テンプレート
"New Order Confirmation Template for Guest",ゲスト用の新しい注文確認テンプレート
"New Order RSS","新規注文 RSS"
"New Order Status",新規注文ステータス
"New Orders",新しい注文
"New Page",新しいページ
"New Password",新パスワード
"New Password and Confirm New Password values didn't match.",新しいパスワードと確認パスワードが合致しませんでした
"New Permission",新しい権限
"New Pool Size",新規プールサイズ
"New Product",新規商品
"New Product Attribute",新規商品属性
"New Product Review",新商品レビュー
"New Products",新しい商品
"New Products Grid Template",新着商品グリッドテンプレート
"New Products Images Only Template",新着商品画像のみテンプレート
"New Products Images and Names Template",新着商品画像と名前テンプレート
"New Products List Template",新着商品リストテンプレート
"New Products Names Only Template",新着商品名のみテンプレート
